,hotel_id,breakfast,wifi,carpark,airport,restaurant,deposit_box,baby,bar,laundry,tour,spa,pool
430,8491,-1,0,0,0,0,0,0,0,0,0,0,0
431,8497,-1,0,0,0,0,0,0,0,0,0,0,0
432,8498,-1,0,0,0,1,0,0,0,1,1,0,0
433,8499,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
434,8505,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
435,8506,-1,0,0,0,1,0,0,0,0,0,0,0
436,8508,-1,1,0,1,1,1,0,0,1,1,0,1
437,8509,-1,0,0,0,0,0,0,0,0,0,0,0
438,8792,-1,0,0,0,0,0,0,0,0,0,0,0
439,8799,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1
440,8807,-1,1,1,0,0,0,-1,0,0,0,0,-1
441,8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,8822,-1,1,0,1,1,1,0,1,1,1,1,1
443,8829,-1,1,0,1,1,0,0,0,1,1,0,0
444,8830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445,8836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
446,9078,-1,1,0,0,1,0,0,0,1,0,0,0
447,9088,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
448,9100,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
449,9109,-1,0,0,0,0,0,0,0,0,0,0,0
450,9117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
451,9118,-1,1,0,0,0,0,0,0,0,0,0,0
452,9151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
453,9152,-1,1,0,1,1,1,0,1,1,1,0,1
454,9154,-1,0,0,1,1,1,0,0,1,0,1,1
455,9158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
456,9159,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
457,9952,-1,1,0,1,1,1,0,0,1,1,0,0
458,9963,-1,0,0,0,1,0,0,0,0,0,0,0
459,21682,-1,0,0,0,0,0,0,0,0,1,1,1
460,21739,-1,0,0,0,0,0,0,0,0,0,0,0
461,21768,-1,1,0,1,1,1,0,0,1,1,0,1
462,21819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
463,21873,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
464,21935,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
465,21957,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1
466,22001,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
467,22007,-1,1,0,1,0,0,0,0,1,1,0,0
468,22018,-1,0,0,0,0,0,0,0,0,0,0,0
469,22052,-1,0,0,0,1,0,0,0,1,1,0,0
470,22056,-1,1,0,1,1,1,0,0,1,1,0,1
471,22070,-1,1,1,1,0,0,-1,1,1,0,0,-1
472,22132,-1,0,0,0,0,0,0,0,0,0,0,0
473,22178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
474,22216,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
475,22222,-1,0,0,0,1,0,0,0,0,0,0,0
476,22262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477,22285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
478,22309,-1,0,0,0,0,0,0,0,0,-1,-1,-1
479,22410,-1,0,0,0,0,0,0,0,0,0,0,0
480,22454,-1,1,0,1,0,1,0,0,0,1,0,0
481,22464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
482,22493,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0
483,22500,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484,22514,-1,0,0,0,1,0,0,1,1,1,0,1
485,22517,-1,1,0,0,0,0,0,0,1,-1,-1,-1
486,22557,-1,0,0,0,0,0,0,0,0,0,0,0
487,22580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
488,22589,-1,0,0,0,0,0,0,0,0,0,0,0
489,22619,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1
490,22623,-1,0,0,0,0,1,0,0,0,1,0,0
491,22720,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1
492,22722,-1,1,0,0,1,0,0,0,0,1,0,0
493,22802,-1,1,0,1,1,1,0,1,1,1,1,-1
494,22906,-1,1,0,1,1,0,0,0,1,1,0,1
495,22914,-1,1,0,0,0,0,0,0,1,0,0,0
496,22920,-1,-1,1,-1,-1,1,-1,1,1,1,1,-1
497,22952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
498,22956,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1
499,22980,-1,1,0,1,0,0,0,0,1,0,0,-1
500,22987,-1,0,0,0,0,0,0,0,0,0,0,0
501,23029,-1,1,0,1,1,0,0,0,1,-1,-1,-1
502,23134,-1,1,0,1,1,1,1,1,1,1,0,1
503,23137,-1,0,0,0,0,0,0,0,0,0,0,0
504,23140,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1
505,23145,-1,0,0,1,1,0,0,0,1,1,0,0
506,23167,-1,1,0,1,1,0,0,0,1,1,0,1
507,23172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508,23189,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
509,23213,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
510,23234,-1,1,0,0,0,0,0,0,0,0,0,0
511,23248,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0
512,23270,-1,1,0,1,1,1,0,1,1,1,0,0
513,23305,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
514,23330,-1,1,1,1,0,1,-1,0,1,1,0,-1
515,23376,-1,1,0,0,1,0,0,1,1,1,1,0
516,23393,-1,0,0,0,1,1,0,1,1,1,1,1
517,23394,-1,1,0,1,0,1,0,0,1,1,0,0
518,23461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519,23493,-1,0,0,0,0,0,0,0,0,0,0,0
520,23513,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
521,23674,-1,1,1,1,0,0,-1,1,1,0,0,-1
522,23732,-1,1,0,1,0,0,0,0,0,1,0,0
523,23772,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1
524,23803,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
525,29404,-1,0,0,1,1,1,0,0,1,0,1,1
526,29409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
527,29414,-1,1,0,1,1,0,0,0,1,1,0,1
528,29415,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
529,29419,-1,1,0,1,1,1,0,1,1,1,0,0
530,29445,-1,-1,1,-1,-1,-1,-1,1,-1,0,0,0
531,29448,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1
532,29456,-1,-1,-1,-1,1,1,-1,1,1,1,1,1
533,29458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
534,29466,-1,-1,1,-1,1,1,-1,1,1,1,-1,1
535,29498,-1,1,0,1,1,0,0,0,1,1,0,1
536,29564,-1,0,0,0,0,0,0,0,0,0,0,0
537,29566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538,29615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
539,29663,-1,1,0,1,1,1,0,1,1,1,0,0
540,29666,-1,1,0,1,1,1,0,1,1,1,1,1
541,29684,-1,1,0,1,1,1,0,1,1,0,1,0
542,29686,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
543,29694,-1,1,0,0,1,1,0,1,0,1,0,0
544,29695,-1,1,0,0,1,1,0,1,0,1,0,0
545,29696,-1,1,0,0,1,1,0,1,0,1,0,0
546,29700,-1,1,0,1,1,1,0,1,1,0,1,0
547,29701,-1,1,0,1,1,1,0,1,1,0,1,0
548,29706,-1,1,0,1,1,1,0,1,1,0,1,0
549,29707,-1,1,0,1,1,1,0,1,1,0,1,0
550,29711,-1,1,0,1,1,0,0,1,1,0,0,0
551,40391,-1,1,0,0,1,0,0,0,1,0,0,0
552,40392,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
553,40394,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,40395,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
555,40397,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
556,40398,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
557,40400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,40402,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
559,40404,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
560,40405,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
561,40407,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
562,40409,-1,1,0,1,0,1,0,0,0,1,-1,-1
563,40410,-1,-1,1,-1,1,1,-1,1,1,1,1,1
564,40411,-1,-1,1,-1,1,1,-1,1,1,1,1,1
565,40412,-1,1,0,1,1,1,0,0,0,1,1,0
566,40413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567,40414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,40415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569,40417,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
570,40418,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1
571,40419,-1,1,0,1,1,1,0,1,1,0,0,0
572,40422,-1,1,0,1,1,0,0,0,1,1,0,0
573,40423,-1,0,0,0,1,0,0,0,1,1,0,1
574,40424,-1,1,0,1,1,1,0,1,1,1,1,1
575,40426,-1,1,0,1,1,0,0,1,1,0,0,0
576,40427,-1,1,0,1,1,1,0,1,1,1,0,0
577,40428,-1,1,0,0,1,1,0,1,1,1,1,1
578,40430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
579,40431,-1,1,0,1,1,0,0,1,1,-1,-1,-1
580,40432,-1,1,0,1,1,1,1,1,1,1,1,1
581,40433,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
582,40434,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
583,40435,-1,1,0,1,1,1,0,0,1,0,0,0
584,40437,-1,-1,1,-1,1,1,-1,1,1,1,1,1
585,40438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
586,40439,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1
587,40440,-1,1,0,1,1,0,0,0,1,0,0,1
588,40441,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
589,40442,-1,1,0,1,1,1,0,1,1,1,-1,1
590,40443,-1,0,0,0,0,0,0,0,0,0,0,0
591,40444,-1,1,0,1,1,0,0,1,1,1,0,1
592,40445,-1,1,0,1,1,0,0,0,1,1,1,1
593,40446,-1,0,0,0,0,0,0,0,1,1,0,0
594,40448,-1,1,0,1,1,1,0,1,1,1,1,1
595,40449,-1,-1,1,-1,1,1,-1,1,1,1,1,1
596,40450,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1
597,40451,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1
598,40452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
599,40453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,40454,-1,1,0,0,1,1,1,1,1,1,1,1
601,40456,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1
602,40457,-1,1,0,1,1,1,0,1,1,1,1,1
603,40458,-1,0,0,0,0,0,0,0,0,0,0,0
604,40459,-1,0,0,0,0,0,0,0,0,0,0,0
605,40461,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
606,40462,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1
607,40463,-1,1,0,1,1,1,1,1,1,1,1,1
608,40465,-1,0,0,0,0,0,0,0,0,0,0,0
609,40466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
610,40467,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
611,40468,-1,1,1,1,1,1,-1,0,1,1,0,-1
612,40470,-1,0,0,0,1,1,0,1,1,0,0,1
613,40471,-1,1,0,0,1,1,0,1,1,-1,-1,-1
614,40472,-1,1,0,0,0,0,0,0,1,-1,-1,-1
615,40475,-1,-1,1,-1,1,1,1,1,1,1,-1,1
616,40477,-1,-1,1,-1,1,1,-1,1,1,1,-1,1
617,40478,-1,-1,1,-1,1,1,-1,-1,1,1,1,1
618,40480,-1,1,0,1,1,1,1,1,1,1,1,1
619,40481,-1,-1,1,-1,1,1,-1,-1,1,1,1,1
620,40484,-1,1,0,1,1,0,0,0,1,1,0,0
621,40486,-1,1,0,1,1,0,0,1,1,1,0,1
622,40487,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
623,40490,-1,1,0,1,1,1,0,1,1,1,1,1
624,40491,-1,1,1,0,0,0,-1,0,1,1,0,-1
625,40494,-1,1,0,0,0,0,0,0,0,1,1,1
626,40495,-1,1,0,1,0,1,0,0,0,1,0,0
627,40496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628,40498,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
629,40499,-1,1,0,0,1,0,0,0,1,1,0,0
630,40502,-1,0,0,1,0,0,0,0,0,1,-1,-1
631,40504,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1
632,40505,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1
633,40506,-1,0,0,1,0,0,0,0,1,1,0,0
634,40507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,40509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
636,40511,-1,1,0,0,0,0,0,0,0,0,0,1
637,40512,-1,1,0,1,0,1,0,1,1,1,0,0
638,40513,-1,0,0,0,1,1,0,0,0,0,0,0
639,40514,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
640,40515,-1,1,0,1,0,0,0,0,1,1,0,0
641,40520,-1,0,0,0,0,0,0,0,0,0,0,0
642,40522,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
643,40527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
644,40529,-1,0,0,0,0,0,0,0,1,1,0,0
645,40530,-1,0,0,0,0,0,0,0,0,0,0,0
646,40531,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1
647,40532,-1,1,0,0,0,0,1,0,1,1,0,0
648,40533,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
649,40534,-1,0,0,0,1,1,0,1,1,1,0,1
650,40535,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1
651,40536,-1,0,0,0,1,0,0,0,1,1,0,0
652,40537,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
653,40542,-1,0,0,0,0,0,0,0,0,0,0,0
654,40543,-1,0,0,0,0,0,0,0,0,1,0,0
655,40546,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
656,40552,-1,1,0,1,1,0,0,1,1,-1,1,-1
657,40553,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
658,40558,-1,0,0,0,0,0,0,0,0,0,0,0
659,40559,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1
660,40562,-1,0,0,0,0,0,0,0,1,1,0,0
661,40567,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
662,40568,-1,1,0,1,1,0,0,1,0,0,0,0
663,40569,-1,1,0,1,1,0,0,0,1,1,0,0
664,40570,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
665,40572,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1
666,40573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
667,40576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
668,40584,-1,1,0,1,0,0,0,1,1,1,0,1
669,40586,-1,1,1,1,0,0,-1,0,0,0,0,-1
670,40590,-1,1,0,0,0,0,0,0,0,1,-1,1
671,40591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672,40592,-1,1,0,0,0,0,0,1,1,0,0,0
673,40593,-1,1,0,0,0,0,0,0,1,0,0,0
674,40594,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
675,40595,-1,1,0,1,1,1,0,0,1,1,0,1
676,40596,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
677,40600,-1,1,1,1,1,0,-1,1,0,0,0,-1
678,40601,-1,1,0,1,1,0,0,1,0,-1,-1,-1
679,40605,-1,1,0,1,1,1,0,1,1,1,1,0
680,40607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
681,40608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682,40619,-1,1,0,1,1,0,0,1,1,0,0,0
683,40620,-1,0,0,0,0,0,0,0,0,0,0,0
684,40622,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1
685,40624,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
686,40626,-1,1,0,0,0,0,0,0,0,0,0,0
687,40629,-1,1,0,0,0,0,0,0,1,0,0,0
688,40634,-1,1,0,0,0,0,0,0,1,0,0,0
689,40637,-1,1,1,1,0,0,-1,1,0,0,0,-1
690,40641,-1,1,0,1,0,0,0,0,1,0,0,0
691,40642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
692,40644,-1,1,0,0,1,0,0,0,1,0,0,0
693,40645,-1,0,0,0,0,0,0,0,0,0,0,0
694,40651,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
695,40653,-1,1,0,0,0,1,0,0,1,-1,-1,-1
696,40660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697,40663,-1,0,0,0,0,0,0,0,0,-1,-1,-1
698,40664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
699,40667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700,44205,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1
701,44207,-1,-1,1,-1,1,1,-1,1,1,1,1,1
702,44210,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
703,44211,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
704,44213,-1,0,0,0,0,0,0,0,1,1,0,0
705,44734,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
706,44735,-1,0,0,0,0,0,0,0,0,0,0,0
707,44736,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
708,44737,-1,1,0,0,1,1,0,1,1,-1,-1,-1
709,44739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710,44740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
711,44746,-1,0,0,1,0,0,0,0,1,0,0,0
712,45078,-1,1,0,0,0,0,0,0,1,-1,-1,-1
713,45292,-1,0,0,0,1,1,0,0,0,0,0,0
714,45445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
715,45527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716,45534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
717,45545,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
718,45635,-1,1,0,0,1,1,1,1,1,1,1,1
719,45652,-1,1,0,0,1,1,1,1,1,1,1,1
720,45734,-1,0,0,1,1,0,0,1,0,0,0,0
721,45815,-1,1,0,0,0,0,0,0,1,0,0,0
722,45867,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
723,45874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724,45996,-1,1,0,0,0,0,0,0,1,1,0,0
725,46304,-1,-1,1,-1,1,1,1,1,1,1,1,1
726,46310,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
727,46331,-1,1,0,0,1,0,0,1,1,0,0,0
728,46382,-1,0,0,0,0,0,0,0,0,0,0,0
729,46384,-1,1,0,1,1,1,0,0,1,1,0,0
730,46429,-1,1,0,0,1,1,0,0,1,0,0,0
731,46503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
732,46508,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
733,46564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734,46580,-1,1,0,0,1,1,0,1,1,1,1,1
735,46593,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
736,46599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737,46785,-1,0,0,1,0,0,0,0,1,1,0,0
738,46792,-1,1,0,1,0,0,0,0,1,1,0,0
739,46795,-1,1,0,1,0,0,0,0,0,1,0,0
740,46875,-1,1,0,0,0,0,0,0,1,1,0,0
741,46934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
742,46937,-1,1,0,1,1,1,0,1,1,-1,-1,-1
743,47027,-1,1,0,0,0,0,0,0,1,0,0,0
744,47067,-1,0,0,1,1,0,0,0,1,1,0,0
745,47091,-1,1,0,0,0,0,0,0,0,0,0,0
746,47113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
747,47163,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
748,47217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,47245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
750,47303,-1,1,0,0,1,0,0,0,1,1,0,1
751,47364,-1,1,0,0,0,1,0,0,1,0,0,0
752,47462,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1
753,47468,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
754,47474,-1,1,0,0,0,0,0,1,1,1,1,0
755,47546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756,47561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
757,47564,-1,1,0,1,1,1,1,0,1,1,1,0
758,47586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759,47588,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1
760,47617,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1
761,47651,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762,56,-1,1,0,1,1,1,0,0,1,1,1,0
763,116,-1,-1,-1,-1,1,1,1,1,1,1,1,1
764,170,-1,-1,1,-1,1,1,1,1,1,1,1,-1
765,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
766,519,-1,1,0,1,1,0,0,1,1,1,0,0
767,643,-1,0,0,0,0,1,0,0,0,1,-1,-1
768,715,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
769,776,-1,0,0,0,0,0,0,0,0,0,0,0
770,875,-1,-1,1,-1,1,1,1,1,1,1,1,1
771,1118,-1,0,0,1,1,0,0,0,1,1,0,-1
772,1244,-1,1,0,1,1,1,0,0,1,1,1,-1
773,1249,-1,0,0,0,1,0,0,0,0,0,0,0
774,1279,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1
775,1352,-1,-1,1,-1,1,1,-1,1,1,1,1,-1
776,1375,-1,0,0,0,1,0,0,0,0,-1,-1,-1
777,1387,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1
778,1666,-1,0,0,0,1,0,0,0,0,0,0,0
779,1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780,1788,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1
781,2418,-1,0,0,1,0,1,0,0,1,1,0,0
782,2656,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1
783,2662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
784,2760,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1
785,2790,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
786,2822,-1,0,0,0,0,0,0,0,1,0,0,0
787,2871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
788,3227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789,3325,-1,1,0,1,1,1,0,0,1,1,0,0
790,3396,-1,1,0,0,0,0,0,0,0,0,0,0
791,3451,-1,0,0,0,1,0,0,0,1,1,0,0
792,3532,-1,1,0,0,1,0,1,1,1,1,1,0
793,3605,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
794,3709,-1,0,0,0,1,1,0,1,1,0,1,1
795,3715,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
796,3772,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1
797,3853,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1
798,3881,-1,0,0,0,0,0,0,0,0,0,0,0
799,3890,-1,0,0,0,0,0,0,0,0,0,0,0
800,3964,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1
801,4007,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1
802,4008,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
803,4097,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1
804,4108,-1,0,0,0,0,0,0,0,1,0,0,0
805,4417,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
806,4475,-1,-1,1,-1,-1,1,1,-1,1,1,-1,-1
807,4552,-1,1,0,0,1,1,-1,1,1,0,0,-1
808,4712,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
809,4772,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1
810,4839,-1,0,0,0,0,0,0,0,0,-1,-1,-1
811,4872,-1,-1,1,-1,1,1,1,1,1,1,-1,1
812,5141,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
813,5155,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
814,6110,-1,0,0,0,0,0,0,0,0,0,0,0
815,6194,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
816,6327,-1,1,0,1,1,0,0,1,0,1,0,0
817,6370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
818,6390,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1
819,6631,-1,0,0,0,1,1,0,1,1,0,1,1
820,6656,-1,-1,1,-1,1,1,-1,1,1,1,-1,1
821,6677,-1,-1,1,-1,1,1,-1,1,1,1,0,0
822,6680,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1
823,6724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
824,6774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
825,6814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
826,7075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
827,7527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
828,8195,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1
829,8207,-1,0,0,0,0,0,0,0,0,-1,-1,-1
830,8226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
831,8227,-1,1,0,0,1,0,1,1,1,1,0,1
832,8228,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
833,8232,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1
834,8234,-1,0,0,0,1,0,0,0,0,0,0,0
